_id,_level,_date,_type,_object_id,_student,_code,_game_time,_game_progression,_duration,_execution_speed_multiplier,_error,_help_predicted_value,_help_prediction_confidence,_game_error_reason,_execution_speed_changed,_lost_level,_stopped_line,_extra_lines_number
6703a5b64c323c03dfa7ddbc,Level 6,2024-10-07T11:09:31.051+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/levels/level6,BmfYK7Q,,,,,,,,,,,,,
6703a5b64c323c03dfa7ddbd,Level 7,2024-10-07T11:09:31.197+02:00,https://py-rates.org/xAPI/verbs/restarted,https://py-rates.org/xAPI/activities/levels/level7,BmfYK7Q,,,,,,,,,,,,,
6703b8fc4c323c03dfa7ec11,Level 4,2024-10-07T10:17:58.911+02:00,https://py-rates.org/xAPI/verbs/resumed,https://py-rates.org/xAPI/activities/levels/level4,Rj6mATf,,,,,,,,,,,,,
6703a9e24c323c03dfa7e2c3,Level 3,2024-10-07T10:19:28.472+02:00,https://py-rates.org/xAPI/verbs/resumed,https://py-rates.org/xAPI/activities/levels/level3,rtaygH1,,,,,,,,,,,,,
6703ba31456b8e03f1abac41,Level 4,2024-10-07T10:07:44.778+02:00,https://py-rates.org/xAPI/verbs/resumed,https://py-rates.org/xAPI/activities/levels/level4,7bfEHcG,,,,,,,,,,,,,
6703a6db456b8e03f1aba1cd,Level 5,2024-10-07T11:05:58.856+02:00,https://py-rates.org/xAPI/verbs/asked,https://py-rates.org/xAPI/activities/help,XdF2sz6,,PT55S,,,,,,,,,,,
6703a6db456b8e03f1aba1ce,Level 5,2024-10-07T11:05:59.183+02:00,https://py-rates.org/xAPI/verbs/received,https://py-rates.org/xAPI/activities/helps/ask-teacher,XdF2sz6,,PT56S,,,,,1,0.46689587821475226,,,,,
6703a6db456b8e03f1aba1cf,Level 5,2024-10-07T11:06:01.567+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/help,XdF2sz6,,PT58S,,,,,,,,,,,
6703a6db456b8e03f1aba1d0,Level 5,2024-10-07T11:07:46.334+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,XdF2sz6,avancer()\nsauter_hauteur(2)\n,PT159S,,PT0.688S,3,Ligne 2 : L'utilisation de la fonction sauter_hauteur n'est pas autorisée pour ce niveau.,,,not-allowed-function,,,,
6703a6db456b8e03f1aba1d1,Level 5,2024-10-07T11:08:10.474+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/syntactic-error,XdF2sz6,avancer()\nmesure_hauteur(2)\n,PT183S,,PT0.758S,3,Ligne 2 : Le nom 'mesure_hauteur' n'est pas défini,,,,,,,
6703a6db456b8e03f1aba1d2,Level 5,2024-10-07T11:08:39.227+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/syntactic-error,XdF2sz6,avancer()\nhauteur = mesure_hauteur()\nmesure_hauteur(2)\n,PT212S,,PT0.758S,3,Ligne 2 : Le nom 'mesure_hauteur' n'est pas défini,,,,,,,
6703a6db456b8e03f1aba1d3,Level 5,2024-10-07T11:08:54.319+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,XdF2sz6,avancer()\nhauteur = mesurer_hauteur()\nmesurer_hauteur(2)\n,PT227S,,PT0.95S,3,Ligne 3 : La fonction mesurer_hauteur ne prend pas de paramètre.,,,function_parameters,,,,
6703a6db456b8e03f1aba1d4,Level 5,2024-10-07T11:09:14.326+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/fully-executed,XdF2sz6,avancer()\nhauteur = mesurer_hauteur()\nmesurer_hauteur()\n,PT246S,6,PT1.122S,3,,,,,,,,
6703a6db456b8e03f1aba1d5,Level 5,2024-10-07T11:09:22.003+02:00,https://py-rates.org/xAPI/verbs/asked,https://py-rates.org/xAPI/activities/help,XdF2sz6,,PT253S,,,,,,,,,,,
6703a6db456b8e03f1aba1d6,Level 5,2024-10-07T11:09:22.409+02:00,https://py-rates.org/xAPI/verbs/received,https://py-rates.org/xAPI/activities/helps/notion,XdF2sz6,,PT253S,,,,,2,0.5774637435185869,,,,,
6703a6db456b8e03f1aba1d7,Level 5,2024-10-07T11:09:27.710+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/help,XdF2sz6,,PT258S,,,,,,,,,,,
6703a6db456b8e03f1aba1d8,Level 5,2024-10-07T11:09:44.121+02:00,https://py-rates.org/xAPI/verbs/copied,https://py-rates.org/xAPI/activities/contents/condi-3bran,XdF2sz6,if condition:\r\n	instructions\r\nelif condition: \r\n	instructions\r\nelse:\r\n	instructions,PT274S,,,,,,,,,,,
6703a6db456b8e03f1aba1d9,Level 5,2024-10-07T11:09:29.612+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/condi-2bran,XdF2sz6,,PT276S,,PT16.632S,,,,,,,,,
6703a6db456b8e03f1aba1da,Level 5,2024-10-07T11:09:31.512+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/condi-3bran,XdF2sz6,,PT276S,,PT14.733S,,,,,,,,,
6703a6db456b8e03f1aba1db,Level 5,2024-10-07T11:09:50.685+02:00,https://py-rates.org/xAPI/verbs/pasted,https://py-rates.org/xAPI/activities/properties/copied-text,XdF2sz6,if condition:\n	instructions\nelif condition: \n	instructions\nelse:\n	instructions,PT281S,,,,,,,,,,,
6703a6db456b8e03f1aba1dc,Level 5,2024-10-07T11:12:17.117+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/syntactic-error,XdF2sz6,avancer()\nsauter()\nif condition:\n	instructions\nelif condition: \n	instructions\nelse:\n	instructions,PT426S,,PT0.032S,3,Ligne 4 : Cette instruction est inutile : elle n'a aucun effet.,,,,,,,
6703a6db456b8e03f1aba1dd,Level 5,2024-10-07T11:12:34.216+02:00,https://py-rates.org/xAPI/verbs/copied,https://py-rates.org/xAPI/activities/contents/code-editor,XdF2sz6,if condition:\n	instructions\nelif condition: \n	instructions\nelse:\n	instructions,PT443S,,,,,,,,,,,
6703a6db456b8e03f1aba1de,Level 5,2024-10-07T11:12:36.120+02:00,https://py-rates.org/xAPI/verbs/pasted,https://py-rates.org/xAPI/activities/properties/copied-text,XdF2sz6,if condition:\n	instructions\nelif condition: \n	instructions\nelse:\n	instructions,PT445S,,,,,,,,,,,
6703a6db456b8e03f1aba1df,Level 5,2024-10-07T11:12:46.311+02:00,https://py-rates.org/xAPI/verbs/copied,https://py-rates.org/xAPI/activities/contents/code-editor,XdF2sz6,if condition:\n	instructions\nelif condition: \n	instructions\nelse:\n	instructions,PT455S,,,,,,,,,,,
6703a6db456b8e03f1aba1e0,Level 5,2024-10-07T11:12:50.405+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/fully-executed,XdF2sz6,avancer()\nsauter()\n,PT460S,6,PT1.754S,3,,,,,,,,
6703a6db456b8e03f1aba1e1,Level 5,2024-10-07T11:12:58.324+02:00,https://py-rates.org/xAPI/verbs/pasted,https://py-rates.org/xAPI/activities/properties/copied-text,XdF2sz6,if condition:\n	instructions\nelif condition: \n	instructions\nelse:\n	instructions,PT467S,,,,,,,,,,,
6703a6db456b8e03f1aba1e2,Level 5,2024-10-07T11:13:38.014+02:00,https://py-rates.org/xAPI/verbs/copied,https://py-rates.org/xAPI/activities/contents/code-editor,XdF2sz6,if condition:\n	instructions\nelif condition: \n	instructions\nelse:\n	instructions,PT506S,,,,,,,,,,,
6703a6db456b8e03f1aba1e3,Level 5,2024-10-07T11:13:41.814+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/fully-executed,XdF2sz6,avancer()\nsauter_haut()\n,PT511S,12,PT1.633S,3,,,,,,,,
6703a6db456b8e03f1aba1e4,Level 5,2024-10-07T11:13:47.843+02:00,https://py-rates.org/xAPI/verbs/pasted,https://py-rates.org/xAPI/activities/properties/copied-text,XdF2sz6,if condition:\n	instructions\nelif condition: \n	instructions\nelse:\n	instructions,PT516S,,,,,,,,,,,
6703a6db456b8e03f1aba1e5,Level 5,2024-10-07T11:13:53.964+02:00,https://py-rates.org/xAPI/verbs/asked,https://py-rates.org/xAPI/activities/help,XdF2sz6,,PT522S,,,,,,,,,,,
6703a6db456b8e03f1aba1e6,Level 5,2024-10-07T11:13:54.322+02:00,https://py-rates.org/xAPI/verbs/received,https://py-rates.org/xAPI/activities/helps/implementation,XdF2sz6,,PT522S,,,,,3,0.6618850308658903,,,,,
6703a6db456b8e03f1aba1e7,Level 5,2024-10-07T11:14:05.134+02:00,https://py-rates.org/xAPI/verbs/copied,https://py-rates.org/xAPI/activities/contents/help-content,XdF2sz6,hauteur = mesurer_hauteur()\nif hauteur == 0:\n	avancer()\nelif hauteur == 1:\n	sauter()\nelse:\n	sauter_haut()Copier,PT533S,,,,,,,,,,,
6703a6db456b8e03f1aba1e8,Level 5,2024-10-07T11:14:06.361+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/help,XdF2sz6,,PT534S,,,,,,,,,,,
6703a6db456b8e03f1aba1e9,Level 5,2024-10-07T11:14:11.672+02:00,https://py-rates.org/xAPI/verbs/pasted,https://py-rates.org/xAPI/activities/properties/copied-text,XdF2sz6,hauteur = mesurer_hauteur()\nif hauteur == 0:\n	avancer()\nelif hauteur == 1:\n	sauter()\nelse:\n	sauter_haut(),PT539S,,,,,,,,,,,
6703a8154c323c03dfa7e0e1,Level 5,2024-10-07T10:14:15.000+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/levels/level5,BmfYK7Q,,,,,,,,,,,,,
6703a8154c323c03dfa7e0e2,Level 4,2024-10-07T10:14:15.170+02:00,https://py-rates.org/xAPI/verbs/restarted,https://py-rates.org/xAPI/activities/levels/level4,BmfYK7Q,,,,,,,,,,,,,
6703bd744c323c03dfa7ec4b,Level 8,2024-10-07T10:36:47.627+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/levels/level8,BmfYK7Q,,,,,,,,,,,,,
6703bd744c323c03dfa7ec4c,Level 6,2024-10-07T10:36:47.792+02:00,https://py-rates.org/xAPI/verbs/restarted,https://py-rates.org/xAPI/activities/levels/level6,BmfYK7Q,,,,,,,,,,,,,
6703beac4c323c03dfa7ec4d,Level 4,2024-10-07T10:34:08.591+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/while-simple,8uynbDg,,PT86S,,PT6.433S,,,,,,,,,
6703beac4c323c03dfa7ec4e,Level 4,2024-10-07T10:34:16.627+02:00,https://py-rates.org/xAPI/verbs/asked,https://py-rates.org/xAPI/activities/help,8uynbDg,,PT87S,,,,,,,,,,,
6703beac4c323c03dfa7ec4f,Level 4,2024-10-07T10:34:16.914+02:00,https://py-rates.org/xAPI/verbs/received,https://py-rates.org/xAPI/activities/helps/ask-teacher,8uynbDg,,PT88S,,,,,4,0.8460920634920635,,,,,
6703beac4c323c03dfa7ec50,Level 4,2024-10-07T10:34:18.839+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/help,8uynbDg,,PT89S,,,,,,,,,,,
6703beac4c323c03dfa7ec51,Level 4,2024-10-07T10:34:22.258+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/var-creation,8uynbDg,,PT98S,,PT5.416S,,,,,,,,,
6703beac4c323c03dfa7ec52,Level 4,2024-10-07T10:34:22.258+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/var-modification,8uynbDg,,PT107S,,PT14.266S,,,,,,,,,
6703beac4c323c03dfa7ec53,Level 4,2024-10-07T10:34:26.225+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/var-usage,8uynbDg,,PT107S,,PT10.816S,,,,,,,,,
6703beac4c323c03dfa7ec54,Level 4,2024-10-07T10:34:35.591+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/var-type,8uynbDg,,PT124S,,PT18.132S,,,,,,,,,
6703beac4c323c03dfa7ec55,Level 4,2024-10-07T10:34:44.957+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/var-usage,8uynbDg,,PT128S,,PT13.383S,,,,,,,,,
6703beac4c323c03dfa7ec56,Level 4,2024-10-07T10:34:50.490+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/var-modification,8uynbDg,,PT131S,,PT10.533S,,,,,,,,,
6703c273456b8e03f1abac44,Level 3,2024-10-07T10:32:15.104+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/startup-operation,XPnMMcz,,PT3700S,,PT4.65S,,,,,,,,,
6703c2ae456b8e03f1abac45,Level 1,2024-10-07T13:13:17.142+02:00,https://py-rates.org/xAPI/verbs/changed,https://py-rates.org/xAPI/activities/properties/execution-speed,c8rBy8f,,PT2S,,,,,,,,2.1,,,
6703c3ee456b8e03f1abac8c,Level 4,2024-10-07T10:45:59.561+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/fully-executed,XPnMMcz,avancer()\nlire_chaine(),PT65S,10,PT1.056S,3,,,,,,,,
6703c3ee456b8e03f1abac8d,Level 4,2024-10-07T10:46:38.108+02:00,https://py-rates.org/xAPI/verbs/copied,https://py-rates.org/xAPI/activities/contents/code-editor,XPnMMcz,lire_chaine(),PT102S,,,,,,,,,,,
6703c3ee456b8e03f1abac8e,Level 4,2024-10-07T10:46:39.477+02:00,https://py-rates.org/xAPI/verbs/pasted,https://py-rates.org/xAPI/activities/properties/copied-text,XPnMMcz,lire_chaine(),PT104S,,,,,,,,,,,
6703c3ee456b8e03f1abac8f,Level 4,2024-10-07T10:46:46.633+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/levels/level4,XPnMMcz,,,,,,,,,,,,,
6703c3ee456b8e03f1abac90,Level 3,2024-10-07T10:46:46.792+02:00,https://py-rates.org/xAPI/verbs/restarted,https://py-rates.org/xAPI/activities/levels/level3,XPnMMcz,,,,,,,,,,,,,
6703c3f0456b8e03f1abac91,Level 3,2024-10-07T10:30:31.198+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\navancer()\navancer()\nma_var = lire_nombre()\navancer()\nfor _ in range(4):\n	sauter_hauteur(ma_var)\n	avancer()\n	avancer()\n	lire_nombre()\n	avancer()\n	\n,PT2170S,,PT17.77S,3,Ligne 10 : Impossible d'avancer vers cet emplacement,,,walk-location,,,,
6703c3f0456b8e03f1abac92,Level 3,2024-10-07T10:32:09.764+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\navancer()\navancer()\nma_var = lire_nombre()\navancer()\nfor _ in range(4):\n	sauter_hauteur(ma_var)\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\n	\n,PT2264S,,PT23.618S,3,Ligne 12 : Impossible de lire un message à cet emplacement,,,read-message-location,,,,
6703c3f0456b8e03f1abac93,Level 3,2024-10-07T10:33:05.132+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\navancer()\navancer()\nma_var = lire_nombre()\navancer()\nfor _ in range(4):\n	sauter_hauteur(ma_var)\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\n	ouvrir()\n,PT2307S,,PT11.46S,3,Ligne 14 : Impossible d'ouvrir le coffre à cet emplacement,,,open-chest-location,,,,
6703c3f0456b8e03f1abac94,Level 3,2024-10-07T10:33:23.932+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\navancer()\navancer()\nma_var = lire_nombre()\navancer()\nfor _ in range(4):\n	sauter_hauteur(ma_var)\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\nouvrir()\n,PT2337S,,PT22.374S,3,Ligne 12 : Impossible de lire un message à cet emplacement,,,read-message-location,,,,
6703c3f0456b8e03f1abac95,Level 3,2024-10-07T10:33:54.244+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\navancer()\navancer()\nma_var = lire_nombre()\navancer()\nfor _ in range(3):\n	sauter_hauteur(ma_var)\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\nouvrir()\n,PT2365S,,PT20.132S,3,Ligne 14 : Impossible d'ouvrir le coffre à cet emplacement,,,open-chest-location,,,,
6703c3f0456b8e03f1abac96,Level 3,2024-10-07T10:34:52.997+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/syntactic-error,7LRuReQ,\nfor _ in range(3):\n	sauter_hauteur(ma_var)\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\nouvrir()\n,PT2404S,,PT0.054S,3,Ligne 3 : Le nom 'ma_var' n'est pas défini,,,,,,,
6703c3f0456b8e03f1abac97,Level 3,2024-10-07T10:35:20.844+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/syntactic-error,7LRuReQ,sauter_hauteur(4)\nfor _ in range(3):\n	sauter_hauteur(ma_var)\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\nouvrir()\n,PT2433S,,PT1.303S,3,Ligne 3 : Le nom 'ma_var' n'est pas défini,,,,,,,
6703c3f0456b8e03f1abac98,Level 3,2024-10-07T10:35:49.085+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/syntactic-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\nfor _ in range(3):\n	sauter_hauteur(ma_var)\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\nouvrir()\n,PT2464S,,PT3.965S,3,Ligne 5 : Le nom 'ma_var' n'est pas défini,,,,,,,
6703c3f0456b8e03f1abac99,Level 3,2024-10-07T10:36:13.519+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\nfor _ in range(4):\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\nouvrir()\n,PT2491S,,PT7.128S,3,Ligne 5 : Impossible d'avancer vers cet emplacement,,,walk-location,,,,
6703c3f0456b8e03f1abac9a,Level 3,2024-10-07T10:36:45.772+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\nfor _ in range(4):\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\n	sauter_hauteur(ma_var)\nouvrir()\n,PT2522S,,PT5.446S,3,Ligne 6 : Impossible de lire un message à cet emplacement,,,read-message-location,,,,
6703c3f0456b8e03f1abac9b,Level 3,2024-10-07T10:36:59.140+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\nfor _ in range(4):\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\n	sauter_hauteur(ma_var)\nouvrir()\n,PT2551S,,PT21.4S,3,Ligne 10 : Impossible d'ouvrir le coffre à cet emplacement,,,open-chest-location,,,,
6703c3f0456b8e03f1abac9c,Level 3,2024-10-07T10:37:36.180+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/level-completed,7LRuReQ,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\nfor _ in range(4):\n	avancer()\n	avancer()\n	ma_var = lire_nombre()\n	avancer()\n	sauter_hauteur(ma_var)\navancer()\nouvrir()\n,PT2591S,,PT23.77S,3,,,,,,,,
6703c3f0456b8e03f1abac9d,Level 3,2024-10-07T10:38:01.449+02:00,https://py-rates.org/xAPI/verbs/completed,https://py-rates.org/xAPI/activities/levels/level3,7LRuReQ,,PT2592S,,PT2592S,,,,,,,,,
6703c3f0456b8e03f1abac9e,Level 4,2024-10-07T10:38:05.689+02:00,https://py-rates.org/xAPI/verbs/started,https://py-rates.org/xAPI/activities/levels/level4,7LRuReQ,,,,,,,,,,,,,
6703c3fd456b8e03f1abac9f,Level 3,2024-10-07T10:44:09.667+02:00,https://py-rates.org/xAPI/verbs/asked,https://py-rates.org/xAPI/activities/help,GcmQWAa,,PT2858S,,,,,,,,,,,
6703c3fd456b8e03f1abaca0,Level 3,2024-10-07T10:44:09.896+02:00,https://py-rates.org/xAPI/verbs/received,https://py-rates.org/xAPI/activities/helps/ask-teacher,GcmQWAa,,PT2858S,,,,,2,0.44529083604642605,,,,,
6703c3fd456b8e03f1abaca1,Level 3,2024-10-07T10:44:11.649+02:00,https://py-rates.org/xAPI/verbs/leaved,https://py-rates.org/xAPI/activities/help,GcmQWAa,,PT2860S,,,,,,,,,,,
6703c3fd456b8e03f1abaca2,Level 3,2024-10-07T10:44:34.192+02:00,https://py-rates.org/xAPI/verbs/received,https://py-rates.org/xAPI/activities/helps/teacher,GcmQWAa,,PT2882S,,,,,,,,,,,
6703c3fd456b8e03f1abaca3,Level 3,2024-10-07T10:44:37.686+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/level-completed,GcmQWAa,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\navancer()\navancer()\nfor _ in range(4):\n	message= lire_nombre()\n    avancer()\n    sauter_hauteur(message) \n	avancer()\n    avancer()\nouvrir()\n\n,PT2910S,,PT25.263S,3,,,,,,,,
6703c3fd456b8e03f1abaca4,Level 3,2024-10-07T10:45:04.448+02:00,https://py-rates.org/xAPI/verbs/completed,https://py-rates.org/xAPI/activities/levels/level3,GcmQWAa,,PT2912S,,PT2912S,,,,,,,,,
6703c4a34c323c03dfa7ec65,Level 3,2024-10-07T10:14:42.413+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/fully-executed,XPnMMcz,sauter_hauteur(4)\navancer(),PT2659S,8,PT2.838S,3,,,,,,,,
6703c4a34c323c03dfa7ec66,Level 3,2024-10-07T10:15:15.617+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/for-counter-0,XPnMMcz,,PT2691S,,PT3.4S,,,,,,,,,
6703c4a34c323c03dfa7ec67,Level 3,2024-10-07T10:15:11.234+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/for-simple,XPnMMcz,,PT2696S,,PT12.249S,,,,,,,,,
6703c4a34c323c03dfa7ec68,Level 3,2024-10-07T10:15:20.333+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/for-counter-0,XPnMMcz,,PT2701S,,PT8.333S,,,,,,,,,
6703c4a34c323c03dfa7ec69,Level 3,2024-10-07T10:15:26.833+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/for-counter-n,XPnMMcz,,PT2710S,,PT11.983S,,,,,,,,,
6703c4a34c323c03dfa7ec6a,Level 3,2024-10-07T10:15:55.815+02:00,https://py-rates.org/xAPI/verbs/consulted,https://py-rates.org/xAPI/activities/contents/for-simple,XPnMMcz,,PT2731S,,PT4.283S,,,,,,,,,
6703c4a34c323c03dfa7ec6b,Level 3,2024-10-07T10:16:39.991+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/syntactic-error,XPnMMcz,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\nfor _ in range(4):\n	,PT2771S,,PT0.031S,3,Ligne 4 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,,,,,
6703c4a34c323c03dfa7ec6c,Level 3,2024-10-07T10:16:59.289+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,XPnMMcz,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\nfor _ in range(4):\n	avancer(),PT2797S,,PT7.063S,3,Ligne 5 : Impossible d'avancer vers cet emplacement,,,walk-location,,,,
6703c4a34c323c03dfa7ec6d,Level 3,2024-10-07T10:18:09.921+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/game-error,XPnMMcz,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\navancer()\nlire_nombre(),PT2865S,,PT5.479S,3,Ligne 5 : Impossible de lire un message à cet emplacement,,,read-message-location,,,,
6703c4a34c323c03dfa7ec6e,Level 3,2024-10-07T10:19:09.985+02:00,https://py-rates.org/xAPI/verbs/launched,https://py-rates.org/xAPI/activities/programs/syntactic-error,XPnMMcz,sauter_hauteur(4)\navancer()\nsauter_hauteur(3)\navancer()\navancer()\nlire nombre(),PT2920S,,PT0.028S,3,Ligne 6 : Il y a un espace en trop.,,,,,,,
